Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
23/10/2024,1.31,madriz leche semidesnatada brik 1 l,madriz,,1.0,l,leche vaca,semidesnatada,False,leche,hipercor,https://super.facua.org/hipercor/leche/madriz-leche-semidesnatada-brik-1-l/
24/10/2024,1.31,madriz leche semidesnatada brik 1 l,madriz,,1.0,l,leche vaca,semidesnatada,False,leche,hipercor,https://super.facua.org/hipercor/leche/madriz-leche-semidesnatada-brik-1-l/
26/10/2024,1.31,madriz leche semidesnatada brik 1 l,madriz,,1.0,l,leche vaca,semidesnatada,False,leche,hipercor,https://super.facua.org/hipercor/leche/madriz-leche-semidesnatada-brik-1-l/
27/10/2024,1.31,madriz leche semidesnatada brik 1 l,madriz,,1.0,l,leche vaca,semidesnatada,False,leche,hipercor,https://super.facua.org/hipercor/leche/madriz-leche-semidesnatada-brik-1-l/
