Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
21/07/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
31/07/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
01/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
04/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
07/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
18/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
21/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
22/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
23/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
24/08/2024,1.80,priegola leche fresca semidesnatada pasterizada envase 1 l,priegola,,1.0,l,leche vaca,semidesnatada fresca,False,leche,hipercor,https://super.facua.org/hipercor/leche/priegola-leche-fresca-semidesnatada-pasterizada-envase-1-l/
