Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
25/10/2024,1.31,madriz leche entera brik 1 l,madriz,1,1.0,l,vaca,entera,False,leche,hipercor,https://super.facua.org/hipercor/leche/madriz-leche-entera-brik-1-l/
26/10/2024,1.31,madriz leche entera brik 1 l,madriz,1,1.0,l,vaca,entera,False,leche,hipercor,https://super.facua.org/hipercor/leche/madriz-leche-entera-brik-1-l/
