Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
21/09/2024,1.62,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
22/09/2024,1.62,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
23/09/2024,1.62,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
24/09/2024,1.45,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
25/09/2024,1.45,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
26/09/2024,1.45,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
27/09/2024,1.45,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
28/09/2024,1.45,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
29/09/2024,1.45,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
30/09/2024,1.45,pascual movit leche desnatada con calcio brik 1 l,pascual,,1.0,l,leche vaca,desnatada calcio,False,leche,hipercor,https://super.facua.org/hipercor/leche/pascual-movit-leche-desnatada-con-calcio-brik-1-l/
