Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
14/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
15/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
16/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
17/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
18/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
19/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
20/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
21/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
22/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
23/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
24/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
25/08/2024,37.13,"aceite de oliva virgen extra carbonell, garrafa 3 litros",carbonell,,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-carbonell-garrafa-3-litros/
