Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
25/06/2024,28.80,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
26/06/2024,28.80,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
27/06/2024,28.80,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
28/06/2024,28.80,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
29/06/2024,28.80,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
30/06/2024,28.80,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
01/07/2024,27.43,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
02/07/2024,27.43,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
03/07/2024,27.43,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
04/07/2024,27.43,"aceite de oliva virgen extra eroski, garrafa 3 litros",eroski,1,3.0,l,virgen extra,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-de-oliva-virgen-extra-eroski-garrafa-3-litros/
