Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
25/06/2024,10.49,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
02/07/2024,9.99,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
03/07/2024,9.99,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
24/08/2024,9.99,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
25/08/2024,9.99,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
26/08/2024,9.99,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
27/08/2024,9.99,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
05/09/2024,9.19,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
06/09/2024,9.19,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
07/09/2024,9.19,"aceite oliva v. extra d.o. navarra o de la ribera, botella 75 cl",otras,,1.0,,suave,,False,aceite_de_oliva,eroski,https://super.facua.org/eroski/aceite-de-oliva/aceite-oliva-v-extra-do-navarra-o-de-la-ribera-botella-75-cl/
