Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
06/08/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
01/09/2024,6.15,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
05/09/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
06/09/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
03/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
04/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
05/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
06/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
07/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
08/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
09/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
10/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
11/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
12/10/2024,5.69,pulpo de las rias gallegas en aceite de oliva de nuestra tierra 67 g.,de nuestra tierra,,1.0,,otras,,False,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/pulpo-de-las-rias-gallegas-en-aceite-de-oliva-de-nuestra-tierra-67-g/
