,Día,Precio (€),product_name,quantity,magnitude,units,category_name,supermarket_name,url
0,02/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
1,03/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
2,04/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
3,05/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
4,07/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
5,08/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
6,09/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
7,10/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
8,11/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
9,12/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
10,13/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
11,14/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
12,15/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
13,16/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
14,17/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
15,18/07/2024,11.80,Aceite De Oliva Virgen Extra Hojiblanca Gran Selección Sabor Frutado Ligero Carbonell 750 Ml.,,0.75,l,aceite_de_oliva,carrefour,https://super.facua.org/carrefour/aceite-de-oliva/aceite-de-oliva-virgen-extra-hojiblanca-gran-seleccion-sabor-frutado-ligero-carbonell-750-ml/
