Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
02/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
03/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
04/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
05/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
06/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
07/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
08/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
09/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
10/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
11/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
12/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
13/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
14/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
15/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
16/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
17/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
18/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
19/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
20/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
21/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
22/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
23/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
24/07/2024,6.36,giralda aceite de oliva suave botella de 1 l.,giralda,,1.0,l,suave,,False,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/giralda-aceite-de-oliva-suave-botella-de-1-l/
