,Día,Precio (€),product_name,quantity,magnitude,units,category_name,supermarket_name,url
0,25/06/2024,8.09,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
1,26/06/2024,8.09,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
2,27/06/2024,8.09,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
3,28/06/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
4,29/06/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
5,02/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
6,03/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
7,04/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
8,05/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
9,06/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
10,07/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
11,08/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
12,09/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
13,10/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
14,11/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
15,12/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
16,13/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
17,14/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
18,15/07/2024,7.70,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
19,16/07/2024,6.48,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
20,17/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
21,18/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
22,19/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
23,20/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
24,21/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
25,22/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
26,23/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
27,24/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
28,25/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
29,26/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
30,27/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
31,28/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
32,29/07/2024,7.60,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
33,30/07/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
34,31/07/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
35,01/08/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
36,02/08/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
37,03/08/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
38,04/08/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
39,05/08/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
40,06/08/2024,7.59,Producto Alcampo Aceite De Oliva Virgen Extra Botella De Cristal De 750 Ml.,,0.75,l,aceite_de_oliva,alcampo,https://super.facua.org/alcampo/aceite-de-oliva/producto-alcampo-aceite-de-oliva-virgen-extra-botella-de-cristal-de-750-ml/
