Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
15/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
16/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
17/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
18/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
19/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
20/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
21/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
22/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
23/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
24/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
25/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
26/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
27/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
28/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
29/07/2024,5.94,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
30/07/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
31/07/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
01/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
02/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
03/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
04/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
05/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
07/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
08/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
09/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
10/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
11/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
12/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
13/08/2024,5.58,"auchan leche desnatada de vaca, enriquecida con calcio 6 x 1 l. producto alcampo",alcampo,6,1.0,l,leche vaca,desnatada calcio,False,leche,alcampo,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-enriquecida-con-calcio-6-x-1-l-producto-alcampo/
