Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
08/08/2024,2.59,leche corporal nutricion intensa aceite de almendras dulces pieles secas babaria 400 ml.,babaria,1,0.4,l,vaca,,False,leche,carrefour,https://super.facua.org/carrefour/leche/leche-corporal-nutricion-intensa-aceite-de-almendras-dulces-pieles-secas-babaria-400-ml-/
