,Día,Precio (€),product_name,quantity,magnitude,units,category_name,supermarket_name,url
0,08/08/2024,2.05,Leche Fermentada Desnatada Natural Sin Azúcar Añadido Danone Vitalinea Pack De 4 Unidades De 120 G.,,120.0,g,leche,carrefour,https://super.facua.org/carrefour/leche/leche-fermentada-desnatada-natural-sin-azucar-anadido-danone-vitalinea-pack-de-4-unidades-de-120-g-/
