Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
31/08/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
02/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
03/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
04/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
05/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
06/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
07/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
08/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
09/09/2024,1.60,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
10/09/2024,1.60,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
11/09/2024,1.60,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
12/09/2024,1.60,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
13/09/2024,1.60,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
14/09/2024,1.60,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
15/09/2024,1.60,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
16/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
17/09/2024,1.58,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
03/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
04/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
05/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
06/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
07/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
08/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
09/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
10/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
11/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
12/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
13/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
14/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
15/10/2024,1.63,leche semidesnatada ecologica puleva brik 1 l.,puleva,1,1.0,l,vaca,semidesnatada,True,leche,carrefour,https://super.facua.org/carrefour/leche/leche-semidesnatada-ecologica-puleva-brik-1-l-/
