,Día,Precio (€),product_name,quantity,magnitude,units,category_name,supermarket_name,url
0,06/08/2024,4.29,Leche Condensada Nestlé La Lechera 740 G.,,740.0,g,leche,carrefour,https://super.facua.org/carrefour/leche/leche-condensada-nestle-la-lechera-740-g-/
1,08/08/2024,4.29,Leche Condensada Nestlé La Lechera 740 G.,,740.0,g,leche,carrefour,https://super.facua.org/carrefour/leche/leche-condensada-nestle-la-lechera-740-g-/
