Día,Precio (€),product_name,brand,quantity,volume_weight,units,subcategory,distinction,eco,category_name,supermarket_name,url
02/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
11/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
12/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
13/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
14/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
15/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
16/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
17/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
18/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
19/07/2024,8.52,oro bailen aceite de oliva virgen extra estuche 2 botellas 100 ml variedad picual y arbequina,oro bailen,1,0.1,l,otras,,False,aceite_de_oliva,hipercor,https://super.facua.org/hipercor/aceite-de-oliva/oro-bailen-aceite-de-oliva-virgen-extra-estuche-2-botellas-100-ml-variedad-picual-y-arbequina/
